symbol,name,exchange,category,country,category_number
TFG,Fixed Income Trust for Goldman,NYQ,,USA,0
TFG.AS,TETRAGON FIN GROUP,AMS,,Netherlands,0
TFM,"The Fresh Market, Inc.",NMS,Grocery Stores,USA,734
TFONF,TELEFONOS DE MEXICO,PNK,,USA,0
TFSL,TFS Financial Corp,NMS,Regional - Midwest Banks,USA,414
TFX,Teleflex Incorporated,NYQ,Medical Instruments & Supplies,USA,520
TG,Tredegar Corp.,NYQ,Rubber & Plastics,USA,322
TGA,TransGlobe Energy Corporation,NMS,Independent Oil & Gas,USA,121
TGB,Taseko Mines Ltd.,ASE,Industrial Metals & Minerals,USA,133
TGBD.IL,TURK GAR SP ADR,IOB,,United Kingdom,0
TGC.V,Terra Nova Energy Ltd.,VAN,Industrial Metals & Minerals,Canada,133
TGD,Timmins Gold Corp.,ASE,Gold,USA,134
TGE,TGC Industries Inc.,NMS,Oil & Gas Equipment & Services,USA,124
TGF-UN.TO,TIMBERCREEK GLOBAL REAL ESTATE,TOR,,Canada,0
TGH,Textainer Group Holdings Limited,NYQ,Rental & Leasing Services,USA,761
TGI,"Triumph Group, Inc.",NYQ,Aerospace/Defense Products & Services,USA,611
TGK.V,Trio Gold Corp.,VAN,Gold,Canada,134
TGKA.JK,Tigaraksa Satria Tbk.,JKT,,Indonesia,0
TGL.TO,TransGlobe Energy Corporation,TOR,Independent Oil & Gas,Canada,121
TGLP,"Tongli Pharmaceuticals (USA), Inc.",OBB,Drug Manufacturers - Major,USA,510
TGO.TO,Terago Inc.,TOR,Wireless Communications,Canada,840
TGP,Teekay LNG Partners LP.,NYQ,Shipping,USA,775
TGPN.BE,EUROPEAN URANIUM RS,BER,,Germany,0
TGR.BE,YUM BRANDS,BER,Restaurants,Germany,712
TGR.DE,"Yum! Brands, Inc.",GER,Restaurants,Germany,712
TGR.F,YUM BRANDS,FRA,Restaurants,Germany,712
TGR.MU,YUM BRANDS,MUN,Restaurants,Germany,712
TGR.SG,YUM BRANDS,STU,Restaurants,Germany,712
TGRAF,Telegraaf Media Groep NV,PNK,,USA,0
TGRUF,Tigris Uranium Corp.,PNK,,USA,0
TGS,Transportadora de Gas Del Sur S.A.,NYQ,Gas Utilities,USA,912
TGS.OL,TGS-NOPEC GEOPHYSIC,OSL,,Norway,0
TGSNF,TGS Nopec Geophysical Co. ASA,PNK,,USA,0
TGT,Target Corp.,NYQ,"Discount, Variety Stores",USA,732
TGT.MX,Target Corp.,MEX,"Discount, Variety Stores",Mexico,732
TGTX,"TG Therapeutics, Inc.",NCM,Biotechnology,USA,515
TGX,,,,,0
TGX.V,True North Gems Inc.,VAN,Industrial Metals & Minerals,Canada,133
TGXSF,TiGenix N.V.,PNK,,USA,0
THAL.L,THALASSA HLDG,LSE,,United Kingdom,0
THBIY,Turkiye Halk Bankasi A.S.,PNK,,USA,0
THC,Tenet Healthcare Corp.,NYQ,Hospitals,USA,524
THEGQ,Tweeter Home Entertainment Group Inc.,PNK,,USA,0
THFF,First Financial Corp.,NMS,Regional - Midwest Banks,USA,414
THG,The Hanover Insurance Group Inc.,NYQ,Property & Casualty Insurance,USA,432
THGA,The Hanover Insurance Group Inc.,NYQ,,USA,0
THI,Tim Hortons Inc.,NYQ,Restaurants,USA,712
THI.TO,Tim Hortons Inc.,TOR,Restaurants,Canada,712
THIN.OL,THIN FILM ELECTRONI,OSL,,Norway,0
THKUF,Toll Holdings Limited,PNK,,USA,0
THL.L,Tongaat Hulett Limited,LSE,Confectioners,United Kingdom,345
THLD,Threshold Pharmaceuticals Inc.,NCM,Biotechnology,USA,515
THM,International Tower Hill Mines Ltd.,ASE,Gold,USA,134
THMRO,THORNBURG MTG PF D,PNK,,USA,0
THO,Thor Industries Inc.,NYQ,Recreational Vehicles,USA,332
THOR,Thoratec Corp.,NMS,Medical Instruments & Supplies,USA,520
THR,"Thermon Group Holdings, Inc.",NYQ,Diversified Machinery,USA,622
THRD,TF Financial Corporation,NGM,Savings & Loans,USA,419
THRM,Gentherm Incorporated,NMS,Auto Parts,USA,333
THRX,Theravance Inc.,NMS,Biotechnology,USA,515
THS,"Treehouse Foods, Inc.",NYQ,Processed & Packaged Goods,USA,342
THS.SG,THESTREET,STU,Internet Information Providers,Germany,851
THST,"Truett-Hurst, Inc.",NCM,Beverages - Wineries & Distillers,USA,347
THTI,"THT Heat Transfer Technology, Inc.",NCM,Diversified Machinery,USA,622
THVUF,Thai Vegetable Oil Public Company Limited,PNK,,USA,0
THX.V,Thor Explorations Ltd.,VAN,Gold,Canada,134
TI,Telecom Italia S.p.A.,NYQ,Diversified Communication Services,USA,846
TI-UN.TO,TERRAVEST INCOME FUND,TOR,,Canada,0
TIBX,TIBCO Software Inc.,NMS,Business Software & Services,USA,826
TIC.V,Titanium Corp. Inc.,VAN,Industrial Metals & Minerals,Canada,133
TICC,TICC Capital Corp.,NMS,Closed-End Fund - Debt,USA,425
TID.TO,Tuscany International Drilling Inc.,TOR,Oil & Gas Equipment & Services,Canada,124
TIDE.OL,TIDE,OSL,,Norway,0
TIDEWAT.BO,"Tide Water Oil Co. (India), Ltd.",BSE,Oil & Gas Refining & Marketing,India,122
TIDEWATER.NS,"Tide Water Oil Co. (India), Ltd.",NSI,Oil & Gas Refining & Marketing,India,122
TIDZF,Tuscany International Drilling Inc.,PNK,,USA,0
TIF,Tiffany & Co.,NYQ,Jewelry Stores,USA,742
TIF.BE,TIFFANY & CO,BER,Jewelry Stores,Germany,742
TIG.L,Innovation Group plc,LSE,Business Software & Services,United Kingdom,826
TII.BE,TEXAS INSTRUMENTS,BER,Semiconductor - Broad Line,Germany,830
TIJ.SG,TEIJIN LTD,STU,Specialty Chemicals,Germany,113
TIK,Tel-Instrument Electronics Corp.,ASE,Scientific & Technical Instruments,USA,837
TILE,Interface Inc.,NMS,Textile Industrial,USA,628
TIM.HM,TIPP24 N,HAM,,Germany,0
TIMP3.SA,TIM PART S/A-ON      NM,SAO,,Brazil,0
TIN.MX,Telecom Italia S.p.A.,MEX,,Mexico,0
TIN.V,EUROTIN INC,VAN,,Canada,0
TINPLATE.BO,The Tinplate Company Of India Limited,BSE,Steel & Iron,India,130
TINS.JK,Timah (Persero) Tbk.,JKT,,Indonesia,0
TINY,"Harris & Harris Group, Inc.",NGM,Diversified Investments,USA,423
TIR.L,Tiger Resource Finance Ord,LSE,,United Kingdom,0
TIS,Orchids Paper Products Company,ASE,Paper & Paper Products,USA,324
TISA,Top Image Systems Ltd.,NCM,Application Software,USA,821
TISDZ,Treasure Island Royalty Trust,PNK,,USA,0
TISI,"Team, Inc.",NYQ,Business Services,USA,760
TIT.MI,Telecom Italia S.p.A.,MIL,Wireless Communications,Italy,840
TITN,"Titan Machinery, Inc.",NMS,"Specialty Retail, Other",USA,745
TITXF,Titan Medical Inc.,PNK,,USA,0
TIVO,TiVo Inc.,NMS,CATV Systems,USA,725
TIX.V,Bullion Gold Resources Corp.,VAN,Industrial Metals & Minerals,Canada,133
TJSCF,TIANJIN DEVELOPMENT,PNK,,USA,0
TJX,"The TJX Companies, Inc.",NYQ,Department Stores,USA,731
TJX.F,TJX COS,FRA,Apparel Stores,Germany,730
TJX.MX,"The TJX Companies, Inc.",MEX,Apparel Stores,Mexico,730
TK,Teekay Corporation,NYQ,Shipping,USA,775
TKA.DE,ThyssenKrupp AG,GER,Steel & Iron,Germany,130
TKAG-U.TI,THYSSENKRUPP,TLO,,,0
TKC,Turkcell Iletisim Hizmetleri AS,NYQ,Wireless Communications,USA,840
TKD.HM,TAKEDA PHARMA,HAM,,Germany,0
TKDV.CO,TK DEVELOPMENT,CPH,,Denmark,0
TKE.BE,TAKE-TWO INTERACT,BER,Multimedia & Graphics Software,Germany,820
TKECF,"Tokyo Electric Power Company, Incorporated",PNK,,USA,0
TKECY,"Tokyo Electric Power Company, Incorporated",PNK,,USA,0
TKF,"Turkish Investment Fund, Inc. (",NYQ,,USA,0
TKIM.JK,Pabrik Kertas Tjiwi Kimia Tbk.,JKT,,Indonesia,0
TKMR,Tekmira Pharmaceuticals Corp,NCM,,USA,0
TKNO4.SA,TEKNO       -PN,SAO,,Brazil,0
TKO.TO,Taseko Mines Ltd.,TOR,Industrial Metals & Minerals,Canada,133
TKOI,"Telkonet, Inc.",PNK,Scientific & Technical Instruments,USA,837
TKPYY,Takeda Pharmaceutical Company Limited,PNK,,USA,0
TKR,Timken Co.,NYQ,Machine Tools & Accessories,USA,624
TKY.MU,TOKYO ELECTRON,MUN,Semiconductor Equipment & Materials,Germany,834
TKYVY,Turkiye Vakiflar Bankasi Turk Anonim Ortakligi,PNK,,USA,0
TL0.DE,"Tesla Motors, Inc.",GER,Auto Manufacturers - Major,Germany,330
TL0.F,TESLA MTRS,FRA,Auto Manufacturers - Major,Germany,330
TL0.MU,TESLA MTRS,MUN,Auto Manufacturers - Major,Germany,330
TL0.SG,TESLA MTRS,STU,Auto Manufacturers - Major,Germany,330
TLA.BE,TELLABS,BER,Communication Equipment,Germany,841
TLA.HM,TELLABS,HAM,,Germany,0
TLA.V,Titan Logix Corp.,VAN,Diversified Machinery,Canada,622
TLAB,Tellabs Inc.,NMS,Communication Equipment,USA,841
TLC.V,TALLGRASS ENERGY CORP,VAN,,Canada,0
TLEVISACPO.MX,"Grupo Televisa, S.A.B.",MEX,Broadcasting - TV,Mexico,723
TLF,"Tandy Leather Factory, Inc.",NGM,Textile - Apparel Footwear & Accessories,USA,321
TLFN.BE,ZHONE TECH,BER,Communication Equipment,Germany,841
TLGHF,Telenet Group Holding NV,PNK,,USA,0
TLI,LMP Corporate Loan Fund Inc Com,NYQ,,USA,0
TLK,PT Telekomunikasi Indonesia Tbk,NYQ,Diversified Communication Services,USA,846
TLKM.JK,Telekomunikasi Indonesia (Perse,JKT,,Indonesia,0
TLLP,Tesoro Logistics LP,NYQ,Oil & Gas Equipment & Services,USA,124
TLM,Talisman Energy Inc.,NYQ,Independent Oil & Gas,USA,121
TLM.TO,Talisman Energy Inc.,TOR,Independent Oil & Gas,Canada,121
TLP,Transmontaigne Partners L.P.,NYQ,Oil & Gas Pipelines,USA,125
TLPR.L,Tullett Prebon plc,LSE,Investment Brokerage - National,United Kingdom,420
TLR,Timberline Resources Corporation,ASE,Gold,USA,134
TLR.V,Teslin River Resources Corp.,VAN,Industrial Metals & Minerals,Canada,133
TLSYY,Telstra Corporation Limited,PNK,,USA,0
TLT.V,Theralase Technologies Inc.,VAN,Medical Appliances & Equipment,Canada,521
TLUXF,THAILUXE ENTP UTS,PNK,,USA,0
TLW.L,Tullow Oil plc,LSE,Independent Oil & Gas,United Kingdom,121
TLYS,"Tilly's, Inc.",NYQ,Apparel Stores,USA,730
TM,Toyota Motor Corporation,NYQ,Auto Manufacturers - Major,USA,330
TMC.TO,TIMBERCREEK MTG INV CORP,TOR,,Canada,0
TMCOM.CO,TRAVELMARKET,CPH,,Denmark,0
TMD.V,Titan Medical Inc.,VAN,Medical Appliances & Equipment,Canada,521
TMGR,"Green Processing Technologies, Inc. (Delaware)",PNK,,USA,0
TMH,"Team Health Holdings, Inc.",NYQ,Staffing & Outsourcing Services,USA,764
TMHC,Taylor Morrison Home Corporation,NYQ,Residential Construction,USA,630
TMJ.F,TORCHMARK CORP,FRA,Life Insurance,Germany,430
TMK,Torchmark Corporation,NYQ,Life Insurance,USA,430
TMKOY,OAO TMK,PNK,,USA,0
TMKXY,OAO TMK,PNK,,USA,0
TMLVF,"Tamerlane Ventures, Inc.",PNK,,USA,0
TMN.MX,Toyota Motor Corporation,MEX,Auto Manufacturers - Major,Mexico,330
TMNG,"The Management Network Group, Inc.",NGM,Management Services,USA,769
TMNSF,Temenos Group AG,PNK,,USA,0
TMO,"Thermo Fisher Scientific, Inc.",NYQ,Medical Laboratories & Research,USA,525
TMP,Tompkins Financial Corporation,ASE,Regional - Northeast Banks,USA,411
TMPL.L,Temple Bar Ord,LSE,,United Kingdom,0
TMUS,"T-Mobile US, Inc.",NYQ,Wireless Communications,USA,840
TNAV,"Telenav, Inc.",NMS,Scientific & Technical Instruments,USA,837
TNC,Tennant Company,NYQ,Pollution & Treatment Controls,USA,623
TNET.BR,TELENET GROUP HOLD,BRU,,Brussels,0
TNG.V,TransGaming Inc.,VAN,Technical & System Software,Canada,822
TNGL,"Tonogold Resources, Inc.",PNK,,USA,0
TNGS,"Titan Oil & Gas, Inc.",PNK,,USA,0
TNH,"Terra Nitrogen Company, L.P.",NYQ,Agricultural Chemicals,USA,112
TNI.L,Trinity Mirror plc,LSE,Publishing - Newspapers,United Kingdom,727
TNK,Teekay Tankers Ltd.,NYQ,Shipping,USA,775
TNKY,TN-K Energy Group Inc.,PNK,,USA,0
TNP,Tsakos Energy Navigation Limited,NYQ,Shipping,USA,775
TNP.TO,TransAtlantic Petroleum Ltd.,TOR,Independent Oil & Gas,Canada,121
TNR.V,TNR Gold Corp.,VAN,Gold,Canada,134
TNRY7L.SA,TANNERY BR  -PNC*,SAO,,Brazil,0
TNTE.AS,TNT EXPRESS,AMS,,Netherlands,0
TNTFF,PostNL N.V.,PNK,,USA,0
TNTHF,Difference Capital Financial Inc.,PNK,,USA,0
TNUG,TUNDRA GOLD CORP,PNK,,USA,0
TNVMF,Terra Nova Energy Ltd.,PNK,,USA,0
TNX.TO,Tanzanian Royalty Exploration Corp.,TOR,Gold,Canada,134
TNXP,Tonix Pharmaceuticals Holding Corp,NCM,Drug Manufacturers - Major,USA,510
TOA.BE,TOSHIBA MACHINE CO,BER,Diversified Machinery,Germany,622
TOA.F,TOSHIBA MACHINE CO,FRA,Diversified Machinery,Germany,622
TOAK,"Treaty Oak Bancorp, Inc.",PNK,,USA,0
TOD.MI,Tod's SpA,MIL,Textile - Apparel Footwear & Accessories,Italy,321
TOE.AX,Toro Energy Limited,ASX,Industrial Metals & Minerals,Australia,133
TOE.V,Tri Origin Exploration Ltd.,VAN,Gold,Canada,134
TOF,Think Total Market ETF Offensief,ASE,Food - Major Diversified,USA,340
TOFC,Tower Financial Corporation,NGM,Regional - Midwest Banks,USA,414
TOG.BE,TOKYO GAS,BER,Gas Utilities,Germany,912
TOG.DU,TOKYO GAS,DUS,Gas Utilities,Germany,912
TOG.TO,TORC OIL AND GAS LTD,TOR,,Canada,0
TOIPF,Thai Oil Public Company Limited,PNK,,USA,0
TOJ.F,TRANSOCEAN N,FRA,Oil & Gas Drilling & Exploration,Germany,123
TOK.F,TOKYO STEEL MFG,FRA,Steel & Iron,Germany,130
TOL,Toll Brothers Inc.,NYQ,Residential Construction,USA,630
TOL.AX,Toll Holdings Limited,ASX,Air Delivery & Freight Services,Australia,773
TOLAY,Tokyu Fudosan Holdings Corporation,,,,0
TOM.BE,TOYOTA MOTOR,BER,Auto Manufacturers - Major,Germany,330
TOM.DE,Toyota Motor Corporation,GER,Auto Manufacturers - Major,Germany,330
TOM.MU,TOYOTA MOTOR,MUN,Auto Manufacturers - Major,Germany,330
TOM.OL,TOMRA SYSTEMS,OSL,,Norway,0
TOM.V,TOLIMA GOLD INC,VAN,,Canada,0
TOM2.AS,TOMTOM,AMS,,Netherlands,0
TOMA.BE,TOYOTA MOTOR SP ADR,BER,Auto Manufacturers - Major,Germany,330
TOMA.DE,Toyota Motor Corporation,GER,Auto Manufacturers - Major,Germany,330
TON-GBX.L,,,,,0
TOO,Teekay Offshore Partners LP,NYQ,Shipping,USA,775
TOO-PA,Teekay Offshore Partners L.P. 7,NYQ,,USA,0
TOP.CO,TOPDANMARK,CPH,,Denmark,0
TOPO.CO,TOPOTARGET,CPH,,Denmark,0
TOR1.F,TORAY IND INC,FRA,Chemicals - Major Diversified,Germany,110
TORM,TOR Minerals International Inc.,NCM,Specialty Chemicals,USA,113
TORNTPHAR.NS,Torrent Pharmaceuticals Ltd.,NSI,Drug Manufacturers - Major,India,510
TORO,Toro Ventures Inc.,PNK,,USA,0
TORVF,Saint Jean Carbon Inc.,PNK,,USA,0
TOS.L,Toshiba Corporation,LSE,Heavy Construction,United Kingdom,635
TOSBF,Toshiba Corporation,PNK,,USA,0
TOT,Total SA,NYQ,Major Integrated Oil & Gas,USA,120
TOT.TO,Total Energy Services Inc.,TOR,Oil & Gas Equipment & Services,Canada,124
TOTA.CO,TOTALBANKEN,CPH,,Denmark,0
TOTL.JK,Total Bangun Persada Tbk.,JKT,,Indonesia,0
TOTN.MX,Total SA,MEX,Major Integrated Oil & Gas,Mexico,120
TOU.TO,TOURMALINE OIL CORP,TOR,,Canada,0
TOWER.CO,TOWER GROUP,CPH,,Denmark,0
TOWN,Towne Bank,NMS,Regional - Mid-Atlantic Banks,USA,412
TOWR.JK,Sarana Menara Nusantara Tbk.,JKT,,Indonesia,0
TPC,Tutor Perini Corporation,NYQ,Heavy Construction,USA,635
TPCS,TechPrecision Corporation,PNK,Metal Fabrication,USA,626
TPD.AX,TALON PETR FPO,ASX,,Australia,0
TPE.DE,PVATePla AG,GER,Diversified Machinery,Germany,622
TPEIR.AT,PIRAEUS BANK,ATH,,Greece,0
TPF.L,TALIESIN PROP FD,LSE,,United Kingdom,0
TPFZ.L,TLI PROP GBP-ZDP-AC,LSE,,United Kingdom,0
TPGI,Thomas Properties Group Inc.,NYQ,Property Management,USA,448
TPH,"TRI Pointe Homes, Inc.",NYQ,Residential Construction,USA,630
TPH-DBB.TO,TEMPLE HOTELS INC 8.50 PCT DEBS,TOR,,Canada,0
TPH.TO,TEMPLE HOTELS INC,TOR,,Canada,0
TPI,"Tianyin Pharmaceutical Co., Inc.",ASE,Drug Manufacturers - Other,USA,511
TPIA.JK,Chandra Asri Petrochemical Tbk.,JKT,,Indonesia,0
TPK.L,Travis Perkins plc,LSE,General Building Materials,United Kingdom,634
TPL,Texas Pacific Land Trust,NYQ,Real Estate Development,USA,449
TPL.TO,Tethys Petroleum Limited,TOR,Independent Oil & Gas,Canada,121
TPLM,Triangle Petroleum Corporation,ASE,Independent Oil & Gas,USA,121
TPN.DU,TRIPLAN,DUS,General Contractors,Germany,636
TPN.V,Taipan Resources Inc,VAN,Independent Oil & Gas,Canada,121
TPNI,"The Pulse Network, Inc.",OBB,Marketing Services,USA,721
TPNTF,Third Point Offshore Investors Limited,PNK,,USA,0
TPOE.L,Third Point Offshore Investors Limited,LSE,,United Kingdom,0
TPOU.L,Third Point Offshore Investors Limited,LSE,Asset Management,United Kingdom,422
TPRE,Third Point Reinsurance Ltd.,NYQ,Property & Casualty Insurance,USA,432
TPX,Tempur Sealy International Inc.,NYQ,Home Furnishings & Fixtures,USA,311
TPX-A.TO,Molson Coors Canada Inc.,TOR,Beverages - Brewers,Canada,346
TPZ,Tortoise Power and Energy Infra,NYQ,,USA,0
TQIR.DE,Telecom Italia S.p.A.,GER,Wireless Communications,Germany,840
TQK.F,WENDY'S,FRA,,Germany,0
TQK.SG,WENDY'S,STU,,Germany,0
TQLA,"Montalvo Spirits, Inc.",OBB,Beverages - Wineries & Distillers,USA,347
TQNT,"TriQuint Semiconductor, Inc.",NMS,Semiconductor - Integrated Circuits,USA,833
TQQQ,ProShares UltraPro QQQ,NGM,,USA,0
TQY.F,TOYO LOGISTICS,FRA,,Germany,0
TR,Tootsie Roll Industries Inc.,NYQ,Confectioners,USA,345
TR61.DE,TMM Real Estate Development Plc,GER,Property Management,Germany,448
TRA.V,Teras Resources Inc.,VAN,Gold,Canada,134
TRAC,"Track Data Corporation, Inc.",PNK,,USA,0
TRAN.BA,Compania de Transporte de Energia Electrica en Alta Tension Transener,BUE,Electric Utilities,Argentina,911
TRAX7L.SA,AGRO TIRAXIM-PNC*,SAO,,Brazil,0
TRC,Tejon Ranch Co.,NYQ,Property Management,USA,448
TRCB,Two River Bancorp,NCM,Regional - Northeast Banks,USA,411
TREE,"Tree.Com, Inc.",NGM,Mortgage Investment,USA,447
TRER,Texas Rare Earth Resources Corp.,PNK,,USA,0
TREVF,Trevali Mining Corporation,PNK,,USA,0
TRF,Templeton Russia and East European Fund Inc.,NYQ,Closed-End Fund - Foreign,USA,427
TRF-UN.TO,FIRST ASSET ENERGY & RESOURCE F,TOR,,Canada,0
TRG.L,TR European Growth Ord,LSE,,United Kingdom,0
TRGP,Targa Resources Corp.,NYQ,Oil & Gas Pipelines,USA,125
TRH-UN.TO,TRIAX DIVERSIF UN,TOR,,Canada,0
TRI,Thomson Reuters Corporation,NYQ,Publishing - Periodicals,USA,728
TRI.L,Trifast plc,LSE,Machine Tools & Accessories,United Kingdom,624
TRI.TO,Thomson Reuters Corporation,TOR,Publishing - Newspapers,Canada,727
TRIB,Trinity Biotech plc,NMS,Diagnostic Substances,USA,516
TRII,"Trio Resources, Inc.",OBB,,USA,0
TRIP,TripAdvisor Inc.,NMS,Internet Information Providers,USA,851
TRIS3.SA,TRISUL      -ON      NM,SAO,,Brazil,0
TRIVQ,TRI-NATIONAL DEVLP##,PNK,,USA,0
TRK,Speedway Motorsports Inc.,NYQ,Sporting Activities,USA,715
TRLA,"Trulia, Inc.",NYQ,Internet Service Providers,USA,850
TRLG,"True Religion Apparel, Inc.",NMS,,USA,0
TRMB,Trimble Navigation Limited,NMS,Scientific & Technical Instruments,USA,837
TRMK,Trustmark Corporation,NMS,Regional - Southeast Banks,USA,413
TRMLF,Tourmaline Oil Corp.,PNK,,USA,0
TRMR,"Tremor Video, Inc.",NYQ,Internet Software & Services,USA,852
TRN,Trinity Industries Inc.,NYQ,Railroads,USA,776
TRNS,Transcat Inc.,NGM,Scientific & Technical Instruments,USA,837
TRNX,Tornier N.V.,NMS,Medical Instruments & Supplies,USA,520
TROIF,Tri Origin Exploration Ltd.,PNK,,USA,0
TROW,"T. Rowe Price Group, Inc.",NMS,Asset Management,USA,422
TROX,Tronox Limited,NYQ,Synthetics,USA,111
TRP,TransCanada Corp.,NYQ,Gas Utilities,USA,912
TRP.TO,TransCanada Corp.,TOR,Oil & Gas Pipelines,Canada,125
TRPL4.SA,TRAN PAULIST-PN      N1,SAO,,Brazil,0
TRQ,Turquoise Hill Resources Ltd.,NYQ,Industrial Metals & Minerals,USA,133
TRQ.TO,TURQUOISE HILL RESOURCES LTD,TOR,,Canada,0
TRR,TRC Companies Inc.,NYQ,Waste Management,USA,637
TRRU,Torch Energy Royalty Trust,PNK,,USA,0
TRS,TriMas Corporation,NMS,Industrial Equipment & Components,USA,621
TRS-GBX.L,,,,,0
TRS.L,Tarsus Group plc,LSE,Advertising Agencies,United Kingdom,720
TRSFF,Tres-Or Resources Ltd.,PNK,,USA,0
TRST,TrustCo Bank Corp. NY,NMS,Regional - Northeast Banks,USA,411
TRST.JK,Trias Sentosa Tbk.,JKT,,Indonesia,0
TRT,Trio-Tech International,ASE,Semiconductor Equipment & Materials,USA,834
TRUB.JK,Truba Alam Manunggal Engineerin,JKT,,Indonesia,0
TRV,"The Travelers Companies, Inc.",NYQ,Property & Casualty Insurance,USA,432
TRVB,Tri-Valley Bank,PNK,Regional - Pacific Banks,USA,416
TRW,TRW Automotive Holdings Corp.,NYQ,Auto Parts,USA,333
TRX,Tanzanian Royalty Exploration Corp.,ASE,Gold,USA,134
TRY.AX,Troy Resources Limited,ASX,Industrial Metals & Minerals,Australia,133
TRYG.CO,TRYG,CPH,,Denmark,0
TRYRF,Troy Resources Limited,PNK,,USA,0
TRYUF,TUC Resources Ltd,PNK,,USA,0
TS,Tenaris SA,NYQ,Metal Fabrication,USA,626
TS-B.TO,Torstar Corporation,TOR,Publishing - Newspapers,Canada,727
TSBK,"Timberland Bancorp, Inc.",NGM,Savings & Loans,USA,419
TSC,"Tristate Capital Holdings, Inc.",NMS,Money Center Banks,USA,410
TSCDY,Tesco PLC,PNK,,USA,0
TSCDYN.MX,Tesco PLC,MEX,Grocery Stores,Mexico,734
TSCO,Tractor Supply Company,NMS,"Specialty Retail, Other",USA,745
TSCO.L,Tesco PLC,LSE,Grocery Stores,United Kingdom,734
TSE1.BE,TOSHIBA CORP,BER,Heavy Construction,Germany,635
TSE1.HM,TOSHIBA CORP,HAM,,Germany,0
TSEM,Tower Semiconductor Ltd.,NMS,Semiconductor - Integrated Circuits,USA,833
TSGL,The Staffing Group Ltd.,OBB,,USA,0
TSGTY,Tsingtao Brewery Company Limited,PNK,,USA,0
TSH,Teche Holding Company,ASE,Savings & Loans,USA,419
TSI,"TCW Strategic Income Fund, Inc.",NYQ,,USA,0
TSL,Trina Solar Limited,NYQ,Semiconductor - Specialized,USA,832
TSLA,"Tesla Motors, Inc.",NMS,Auto Manufacturers - Major,USA,330
TSLA.F,OI SP ADR,FRA,,Germany,0
TSLF,THL Credit Senior Loan Fund Com,NYQ,,USA,0
TSM,Taiwan Semiconductor Manufacturing Company Limited,NYQ,Semiconductor - Integrated Circuits,USA,833
TSN,"Tyson Foods, Inc.",NYQ,Meat Products,USA,343
TSO,Tesoro Corporation,NYQ,Oil & Gas Refining & Marketing,USA,122
TSPC.JK,Tempo Scan Pacific Tbk.,JKT,,Indonesia,0
TSPT,"Transcept Pharmaceuticals, Inc.",NGM,Biotechnology,USA,515
TSQ.F,TRANSCOSMOS,FRA,Business Services,Germany,760
TSRA,Tessera Technologies Inc.,NMS,Semiconductor Equipment & Materials,USA,834
TSRE,"Trade Street Residential, Inc.",NGM,REIT - Retail,USA,446
TSRO,"Tesaro, Inc.",NMS,Biotechnology,USA,515
TSRX,"Trius Therapeutics, Inc.",NGM,,USA,0
TSS.MU,INNOTEC TSS,MUN,General Building Materials,Germany,634
TSSJF,"Tsutsumi Jewelry Co., Ltd.",PNK,,USA,0
TST,"TheStreet, Inc.",NGM,Internet Information Providers,USA,851
TSTC,Telestone Technologies Corp.,PNK,Communication Equipment,USA,841
TSU,TIM Participacoes S.A.,NYQ,Wireless Communications,USA,840
TSU.OL,TRANSEURO ENERGY,OSL,,Norway,0
TSU.V,Transeuro Energy Corp.,VAN,Independent Oil & Gas,Canada,121
TSYS,TeleCommunication Systems Inc.,NMS,Communication Equipment,USA,841
TT.L,TUI Travel PLC,LSE,"Recreational Goods, Other",United Kingdom,317
TT.TO,Terra Energy Corp.,TOR,Independent Oil & Gas,Canada,121
TTC,Toro Co.,NYQ,Small Tools & Accessories,USA,625
TTDA.BE,HENG XIN CHINA,BER,Semiconductor Equipment & Materials,Germany,834
TTDA.F,HENG XIN CHINA,FRA,Semiconductor Equipment & Materials,Germany,834
TTDA.MU,HENG XIN CHINA,MUN,Semiconductor Equipment & Materials,Germany,834
TTEC,TeleTech Holdings Inc.,NMS,Business Services,USA,760
TTEK,Tetra Tech Inc.,NMS,Technical Services,USA,767
TTF,"Thai Fund, Inc. (The) Common St",NYQ,,USA,0
TTG.L,TT Electronics plc,LSE,Diversified Electronics,United Kingdom,836
TTGT,"TechTarget, Inc.",NGM,Internet Information Providers,USA,851
TTI,"TETRA Technologies, Inc.",NYQ,Oil & Gas Equipment & Services,USA,124
TTK.BE,TAKKT,BER,Marketing Services,Germany,721
TTK.F,TAKKT,FRA,Marketing Services,Germany,721
TTKPRESTI.NS,TTK Prestige Ltd.,NSI,Home Furnishings & Fixtures,India,311
TTM,Tata Motors Limited,NYQ,Auto Manufacturers - Major,USA,330
TTMI,TTM Technologies Inc.,NMS,Printed Circuit Boards,USA,835
TTNDY,Techtronic Industries Company Limited,PNK,,USA,0
TTNP,Titan Pharmaceuticals Inc.,OBB,Biotechnology,USA,515
TTOBF,TOFAS Turk Otomobil Fabrikasi A.S.,PNK,,USA,0
TTP,Tortoise Pipeline & Energy Fund,NYQ,,USA,0
TTPH,"Tetraphase Pharmaceuticals, Inc.",NGM,Drug Manufacturers - Major,USA,510
TTQ.V,TTM Resources Inc.,VAN,,Canada,0
TTS,"Tile Shop Holdings, Inc.",NMS,Home Improvement Stores,USA,736
TTTM,"T3 Motion, Inc.",OBB,,USA,0
TTWO,Take-Two Interactive Software Inc.,NMS,Multimedia & Graphics Software,USA,820
